client_type,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,age,cluster,segment
1,0,9,14,1,-1.4357397555794327,1,0,-0.7724767937796309,1,First-Time Buyers
1,0,2,22,0,0.6870888628228828,0,0,-2.372543800457808,0,Global Investors
1,0,9,25,0,1.3946984022903213,0,1,0.027556709559457698,0,Global Investors
0,0,9,25,0,-0.7281302161119941,1,0,-1.2169398511902356,0,Global Investors
1,1,9,1,0,-1.4357397555794327,0,2,-0.23912112488690518,1,First-Time Buyers
1,1,9,8,1,-1.4357397555794327,0,2,0.027556709559457698,1,First-Time Buyers
1,1,6,23,1,-0.020520676644555657,0,2,0.027556709559457698,0,Global Investors
1,1,9,8,0,-1.4357397555794327,0,0,0.027556709559457698,1,First-Time Buyers
1,1,9,25,0,-0.020520676644555657,0,2,-0.7724767937796309,0,Global Investors
1,0,9,1,0,-0.7281302161119941,0,0,1.360945881791272,1,First-Time Buyers
1,0,9,11,0,-0.7281302161119941,1,0,0.027556709559457698,1,First-Time Buyers
1,1,9,35,0,0.6870888628228828,0,0,0.027556709559457698,3,Luxury Investors
1,1,9,48,0,-1.4357397555794327,1,2,-2.283651188975687,2,Corporate Buyers
0,1,9,25,0,-0.020520676644555657,0,0,-1.9280807430472033,0,Global Investors
1,1,5,3,0,-1.4357397555794327,1,2,0.027556709559457698,1,First-Time Buyers
1,0,0,54,1,-0.020520676644555657,0,2,0.3831271554879415,2,Corporate Buyers
1,1,2,40,0,-1.4357397555794327,0,2,0.027556709559457698,3,Luxury Investors
1,0,9,37,0,-0.7281302161119941,0,0,0.027556709559457698,3,Luxury Investors
1,1,9,8,0,0.6870888628228828,1,2,0.027556709559457698,1,First-Time Buyers
1,0,9,8,0,-0.020520676644555657,0,2,0.027556709559457698,1,First-Time Buyers
1,0,9,47,0,-1.4357397555794327,0,2,0.027556709559457698,2,Corporate Buyers
1,0,9,11,0,-0.7281302161119941,1,2,-1.4836176856365986,1,First-Time Buyers
1,1,9,8,0,1.3946984022903213,0,0,0.027556709559457698,1,First-Time Buyers
1,0,6,39,0,1.3946984022903213,0,0,-2.194758577493566,3,Luxury Investors
0,1,9,47,0,1.3946984022903213,0,2,0.20534193252369962,2,Corporate Buyers
1,1,9,50,0,1.3946984022903213,0,0,0.027556709559457698,2,Corporate Buyers
1,1,9,8,0,0.6870888628228828,0,0,-2.372543800457808,1,First-Time Buyers
1,1,2,5,0,-1.4357397555794327,0,0,0.5609123784521834,1,First-Time Buyers
1,1,9,37,1,0.6870888628228828,0,0,1.18316065882703,3,Luxury Investors
1,0,9,8,1,-0.020520676644555657,1,1,1.0942680473449091,1,First-Time Buyers
1,1,9,11,1,-0.7281302161119941,1,0,0.027556709559457698,1,First-Time Buyers
1,1,9,1,1,0.6870888628228828,1,2,0.027556709559457698,1,First-Time Buyers
1,0,9,50,0,1.3946984022903213,0,2,0.027556709559457698,2,Corporate Buyers
1,0,9,8,0,0.6870888628228828,1,2,-0.15022851340478421,1,First-Time Buyers
0,1,9,53,0,0.6870888628228828,1,0,0.027556709559457698,2,Corporate Buyers
1,1,9,25,0,1.3946984022903213,1,0,1.8054089392018768,0,Global Investors
1,0,1,52,0,0.6870888628228828,0,0,-0.41690634785114705,2,Corporate Buyers
1,1,9,14,0,1.3946984022903213,0,1,-2.194758577493566,1,First-Time Buyers
1,1,9,50,0,-1.4357397555794327,0,2,-2.105865966011445,2,Corporate Buyers
0,0,9,8,1,1.3946984022903213,1,2,0.29423454400582055,1,First-Time Buyers
1,1,9,11,0,-0.020520676644555657,1,0,0.027556709559457698,1,First-Time Buyers
1,0,9,47,1,0.6870888628228828,0,2,1.2720532703091512,2,Corporate Buyers
1,0,2,40,0,1.3946984022903213,0,0,-1.9280807430472033,3,Luxury Investors
1,1,9,8,0,0.6870888628228828,1,2,2.07208677364824,1,First-Time Buyers
1,1,8,31,0,-0.020520676644555657,0,2,0.027556709559457698,0,Global Investors
1,1,9,8,0,0.6870888628228828,0,2,0.027556709559457698,1,First-Time Buyers
1,1,8,43,0,-1.4357397555794327,1,0,0.6498049899343044,3,Luxury Investors
1,1,9,27,1,-1.4357397555794327,0,2,0.027556709559457698,0,Global Investors
1,1,1,52,1,1.3946984022903213,0,2,0.027556709559457698,2,Corporate Buyers
1,1,9,8,0,1.3946984022903213,1,2,0.027556709559457698,1,First-Time Buyers
1,1,9,47,0,-0.020520676644555657,0,0,0.027556709559457698,2,Corporate Buyers
1,1,9,47,1,1.3946984022903213,0,0,0.027556709559457698,2,Corporate Buyers
1,0,9,8,0,-0.020520676644555657,0,2,1.8054089392018768,1,First-Time Buyers
1,0,9,47,0,-0.020520676644555657,1,2,0.027556709559457698,2,Corporate Buyers
1,1,9,27,0,-0.7281302161119941,0,2,-1.3058324626723565,0,Global Investors
1,0,9,37,1,-0.020520676644555657,1,2,0.027556709559457698,3,Luxury Investors
1,0,9,8,1,0.6870888628228828,0,0,-2.0169733545293242,1,First-Time Buyers
1,0,9,25,0,-1.4357397555794327,1,2,0.027556709559457698,0,Global Investors
1,1,9,1,0,0.6870888628228828,1,2,0.027556709559457698,1,First-Time Buyers
1,1,9,50,0,1.3946984022903213,1,2,0.027556709559457698,2,Corporate Buyers
1,1,9,35,0,0.6870888628228828,1,1,0.027556709559457698,3,Luxury Investors
1,0,9,15,0,-1.4357397555794327,1,0,0.027556709559457698,1,First-Time Buyers
